"Kód obce";PSČ;"Doručovacia pošta";"platné od";"platné do"
920304321;33452;"Merklín u Přeštic";2018-07-31;
920304321;33452;"Merklín u Přeštic";2018-07-31;
920306283;33452;"Merklín u Přeštic";2018-07-31;
920305419;33452;"Merklín u Přeštic";2018-07-31;
920304321;33452;"Merklín u Přeštic";2018-07-31;
920302726;33452;"Merklín u Přeštic";2018-07-31;
920305034;33452;"Merklín u Přeštic";2018-07-31;
920306283;33452;"Merklín u Přeštic";2018-07-31;
920306283;33452;"Merklín u Přeštic";2018-07-31;
528871;09423;Merník;2010-01-01;
528889;09423;Merník;2010-01-01;
920302944;28903;"Městec Králové";2018-07-31;
920303467;28903;"Městec Králové";2018-07-31;
920303762;28903;"Městec Králové";2018-07-31;
920306572;28903;"Městec Králové";2018-07-31;
920306920;28903;"Městec Králové";2018-07-31;
920302184;28903;"Městec Králové";2018-07-31;
920305366;28903;"Městec Králové";2018-07-31;
920305366;28903;"Městec Králové";2018-07-31;
920303467;28903;"Městec Králové";2018-07-31;
920302184;28903;"Městec Králové";2018-07-31;
920303732;28903;"Městec Králové";2018-07-31;
920300264;28903;"Městec Králové";2018-07-31;
920303496;28903;"Městec Králové";2018-07-31;
920300264;28903;"Městec Králové";2018-07-31;
920306572;28903;"Městec Králové";2018-07-31;
920300264;28903;"Městec Králové";2018-07-31;
920305366;28903;"Městec Králové";2018-07-31;
513377;02052;Mestečko;2010-01-01;
513814;02052;Mestečko;2010-01-01;
920304325;56941;"Městečko Trnávka";2018-07-31;
527564;09041;Mestisko;2010-01-01;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920300515;79395;"Město Albrechtice";2018-07-31;
920304326;78307;"Město Libavá";2018-07-31;
920304326;78307;"Město Libavá";2018-07-31;
920305846;33033;"Město Touškov";2018-07-31;
920301572;33033;"Město Touškov";2018-07-31;
920305860;33033;"Město Touškov";2018-07-31;
920305860;33033;"Město Touškov";2018-07-31;
920305860;33033;"Město Touškov";2018-07-31;
920304835;33033;"Město Touškov";2018-07-31;
920305860;33033;"Město Touškov";2018-07-31;
920305860;33033;"Město Touškov";2018-07-31;
920304845;33033;"Město Touškov";2018-07-31;
920301572;33033;"Město Touškov";2018-07-31;
920304845;33033;"Město Touškov";2018-07-31;
920302811;33033;"Město Touškov";2018-07-31;
920302006;25064;"Měšice u Prahy";2018-07-31;
920301573;25064;"Měšice u Prahy";2018-07-31;
920301334;25064;"Měšice u Prahy";2018-07-31;
920301574;73949;Metylovice;2018-07-31;
920301575;43513;"Meziboří u Litvínova";2018-07-31;
920304335;54981;"Meziměstí u Broumova 1";2018-07-31;
920304335;54983;"Meziměstí u Broumova 3";2018-07-31;
920304335;54983;"Meziměstí u Broumova 3";2018-07-31;
920303585;54983;"Meziměstí u Broumova 3";2018-07-31;
920304335;54983;"Meziměstí u Broumova 3";2018-07-31;
920304335;54983;"Meziměstí u Broumova 3";2018-07-31;
920303403;54983;"Meziměstí u Broumova 3";2018-07-31;
920304335;54983;"Meziměstí u Broumova 3";2018-07-31;
920304335;54983;"Meziměstí u Broumova 3";2018-07-31;
501719;93035;"Michal na Ostrove";2010-01-01;
501786;93035;"Michal na Ostrove";2010-01-01;
528501;07614;"Michaľany pri Trebišove";2010-01-01;
528528;07614;"Michaľany pri Trebišove";2010-01-01;
528587;07614;"Michaľany pri Trebišove";2010-01-01;
508497;97657;Michalová;2010-01-01;
508772;97657;Michalová;2010-01-01;
522279;07101;"Michalovce 1";2010-01-01;
522724;07101;"Michalovce 1";2010-01-01;
522805;07101;"Michalovce 1";2010-01-01;
522902;07101;"Michalovce 1";2010-01-01;
523135;07101;"Michalovce 1";2010-01-01;
527530;09024;Miková;2010-01-01;
527572;09024;Miková;2010-01-01;
920300058;68609;Míkovice;2018-07-31;
920304346;40779;Mikulášovice;2018-07-31;
920304346;40779;Mikulášovice;2018-07-31;
920304346;40779;Mikulášovice;2018-07-31;
920304346;40779;Mikulášovice;2018-07-31;
920300516;69619;Mikulčice;2018-07-31;
920300516;69619;Mikulčice;2018-07-31;
920306655;69201;"Mikulov na Moravě";2018-07-31;
920303710;69201;"Mikulov na Moravě";2018-07-31;
920302448;69201;"Mikulov na Moravě";2018-07-31;
920300991;69201;"Mikulov na Moravě";2018-07-31;
920306663;69201;"Mikulov na Moravě";2018-07-31;
920306727;69201;"Mikulov na Moravě";2018-07-31;
920306656;79084;"Mikulovice u Jeseníku 1";2018-07-31;
920306656;79084;"Mikulovice u Jeseníku 1";2018-07-31;
920303335;79084;"Mikulovice u Jeseníku 1";2018-07-31;
920306656;79084;"Mikulovice u Jeseníku 1";2018-07-31;
920306659;67133;"Mikulovice u Znojma";2018-07-31;
513385;01857;Mikušovce;2010-01-01;
920301917;41132;"Milešov u Lovosic";2018-07-31;
920302588;50771;Miletín;2018-07-31;
920300971;50771;Miletín;2018-07-31;
920305715;50771;Miletín;2018-07-31;
920305153;50771;Miletín;2018-07-31;
920302588;50771;Miletín;2018-07-31;
920306124;50771;Miletín;2018-07-31;
920305715;50771;Miletín;2018-07-31;
920305831;50771;Miletín;2018-07-31;
920302588;50771;Miletín;2018-07-31;
920305831;50771;Miletín;2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920306285;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920304975;39901;"Milevsko 1";2018-07-31;
920306733;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920305295;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920303595;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920300688;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920302311;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920300688;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303804;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920304701;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920300688;39901;"Milevsko 1";2018-07-31;
920302628;39901;"Milevsko 1";2018-07-31;
920303993;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303350;39901;"Milevsko 1";2018-07-31;
920303595;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920306285;39901;"Milevsko 1";2018-07-31;
920300688;39901;"Milevsko 1";2018-07-31;
920303350;39901;"Milevsko 1";2018-07-31;
920300688;39901;"Milevsko 1";2018-07-31;
920300688;39901;"Milevsko 1";2018-07-31;
920306063;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303355;39901;"Milevsko 1";2018-07-31;
920305004;39901;"Milevsko 1";2018-07-31;
920306255;39901;"Milevsko 1";2018-07-31;
920306063;39901;"Milevsko 1";2018-07-31;
920306063;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920306285;39901;"Milevsko 1";2018-07-31;
920306063;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303350;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303350;39901;"Milevsko 1";2018-07-31;
920305004;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920303804;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920303355;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920303355;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920306285;39901;"Milevsko 1";2018-07-31;
920305295;39901;"Milevsko 1";2018-07-31;
920305004;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920303993;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920303804;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920303524;39901;"Milevsko 1";2018-07-31;
920303355;39901;"Milevsko 1";2018-07-31;
920302311;39901;"Milevsko 1";2018-07-31;
920305004;39901;"Milevsko 1";2018-07-31;
920302628;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920306285;39901;"Milevsko 1";2018-07-31;
920305295;39901;"Milevsko 1";2018-07-31;
920301456;39901;"Milevsko 1";2018-07-31;
920304457;39901;"Milevsko 1";2018-07-31;
920302205;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920301392;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920302852;25786;Miličín;2018-07-31;
920302205;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920302852;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920302104;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920302205;25786;Miličín;2018-07-31;
920302205;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920302205;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920302124;25786;Miličín;2018-07-31;
920301578;25786;Miličín;2018-07-31;
920306660;73981;"Milíkov u Jablunkova";2018-07-31;
920302202;73981;"Milíkov u Jablunkova";2018-07-31;
920301051;26231;Milín;2018-07-31;
920306093;26231;Milín;2018-07-31;
920300100;26231;Milín;2018-07-31;
920302214;26231;Milín;2018-07-31;
920305072;26231;Milín;2018-07-31;
920305072;26231;Milín;2018-07-31;
920301051;26231;Milín;2018-07-31;
920302114;26231;Milín;2018-07-31;
920306093;26231;Milín;2018-07-31;
920301051;26231;Milín;2018-07-31;
920302772;26231;Milín;2018-07-31;
920301051;26231;Milín;2018-07-31;
920301994;26231;Milín;2018-07-31;
920301677;26231;Milín;2018-07-31;
920301677;26231;Milín;2018-07-31;
920301677;26231;Milín;2018-07-31;
920301051;26231;Milín;2018-07-31;
920303125;26231;Milín;2018-07-31;
920301051;26231;Milín;2018-07-31;
920304022;26231;Milín;2018-07-31;
920305692;26231;Milín;2018-07-31;
920302114;26231;Milín;2018-07-31;
920306093;26231;Milín;2018-07-31;
920304363;75367;"Milotice nad Bečvou";2018-07-31;
920300517;69605;"Milotice u Kyjova";2018-07-31;
920306662;28923;"Milovice nad Labem 1";2018-07-31;
920306662;28923;"Milovice nad Labem 1";2018-07-31;
920306662;28924;"Milovice nad Labem 3";2018-07-31;
920306662;28924;"Milovice nad Labem 3";2018-07-31;
920306662;28924;"Milovice nad Labem 3";2018-07-31;
920306663;69188;"Milovice u Mikulova";2018-07-31;
920301084;47124;Mimoň;2018-07-31;
920301736;47124;Mimoň;2018-07-31;
920301736;47124;Mimoň;2018-07-31;
920301736;47124;Mimoň;2018-07-31;
920301736;47124;Mimoň;2018-07-31;
920301736;47124;Mimoň;2018-07-31;
920301736;47124;Mimoň;2018-07-31;
920301084;47124;Mimoň;2018-07-31;
920301084;47124;Mimoň;2018-07-31;
920301084;47124;Mimoň;2018-07-31;
920301084;47124;Mimoň;2018-07-31;
920301084;47124;Mimoň;2018-07-31;
920301084;47124;Mimoň;2018-07-31;
920304588;47124;Mimoň;2018-07-31;
920301736;47124;Mimoň;2018-07-31;
920301084;47124;Mimoň;2018-07-31;
920304795;47124;Mimoň;2018-07-31;
527581;09032;Miňovce;2010-01-01;
527637;09032;Miňovce;2010-01-01;
527793;09032;Miňovce;2010-01-01;
528048;09032;Miňovce;2010-01-01;
920304375;53955;"Miřetice u Hlinska";2018-07-31;
920304375;53955;"Miřetice u Hlinska";2018-07-31;
920304375;53955;"Miřetice u Hlinska";2018-07-31;
920300978;67172;Miroslav;2018-07-31;
920304368;67172;Miroslav;2018-07-31;
920300978;67172;Miroslav;2018-07-31;
920305568;67172;Miroslav;2018-07-31;
920303638;33843;"Mirošov 1";2018-07-31;
920304369;33843;"Mirošov 1";2018-07-31;
920305323;33843;"Mirošov 1";2018-07-31;
920304358;33843;"Mirošov 1";2018-07-31;
920304369;33843;"Mirošov 1";2018-07-31;
920303783;33843;"Mirošov 1";2018-07-31;
920305014;33843;"Mirošov 1";2018-07-31;
920305674;33843;"Mirošov 1";2018-07-31;
920305744;33843;"Mirošov 1";2018-07-31;
920304328;33843;"Mirošov 1";2018-07-31;
920306022;33843;"Mirošov 1";2018-07-31;
920301584;39801;Mirotice;2018-07-31;
920303296;39806;Mirovice;2018-07-31;
920301586;39806;Mirovice;2018-07-31;
920302257;28501;Miskovice;2018-07-31;
920301588;43158;Místo;2018-07-31;
920301588;43158;Místo;2018-07-31;
920303985;76852;"Míškovice u Holešova";2018-07-31;
920304378;76852;"Míškovice u Holešova";2018-07-31;
920304208;76852;"Míškovice u Holešova";2018-07-31;
920304037;76852;"Míškovice u Holešova";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920304515;29301;"Mladá Boleslav 1";2018-07-31;
920300489;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920303765;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920302899;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920303008;29301;"Mladá Boleslav 1";2018-07-31;
920304832;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920305235;29301;"Mladá Boleslav 1";2018-07-31;
920302899;29301;"Mladá Boleslav 1";2018-07-31;
920306019;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920302738;29301;"Mladá Boleslav 1";2018-07-31;
920300321;29301;"Mladá Boleslav 1";2018-07-31;
920304832;29301;"Mladá Boleslav 1";2018-07-31;
920302632;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920303164;39143;"Mladá Vožice";2018-07-31;
920303164;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920304568;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920305131;39143;"Mladá Vožice";2018-07-31;
920305131;39143;"Mladá Vožice";2018-07-31;
920301795;39143;"Mladá Vožice";2018-07-31;
920302466;39143;"Mladá Vožice";2018-07-31;
920304568;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920305142;39143;"Mladá Vožice";2018-07-31;
920302632;39143;"Mladá Vožice";2018-07-31;
920305336;39143;"Mladá Vožice";2018-07-31;
920303164;39143;"Mladá Vožice";2018-07-31;
920303164;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920305142;39143;"Mladá Vožice";2018-07-31;
920302466;39143;"Mladá Vožice";2018-07-31;
920304508;39143;"Mladá Vožice";2018-07-31;
920301795;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920305336;39143;"Mladá Vožice";2018-07-31;
920304508;39143;"Mladá Vožice";2018-07-31;
920305131;39143;"Mladá Vožice";2018-07-31;
920305336;39143;"Mladá Vožice";2018-07-31;
920304892;39143;"Mladá Vožice";2018-07-31;
920306201;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920305131;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920305142;39143;"Mladá Vožice";2018-07-31;
920304655;39143;"Mladá Vožice";2018-07-31;
920304885;39143;"Mladá Vožice";2018-07-31;
920304886;39143;"Mladá Vožice";2018-07-31;
920304892;39143;"Mladá Vožice";2018-07-31;
920301795;39143;"Mladá Vožice";2018-07-31;
920302987;39143;"Mladá Vožice";2018-07-31;
920302466;39143;"Mladá Vožice";2018-07-31;
920304892;39143;"Mladá Vožice";2018-07-31;
920302987;39143;"Mladá Vožice";2018-07-31;
920304508;39143;"Mladá Vožice";2018-07-31;
920305336;39143;"Mladá Vožice";2018-07-31;
920301943;39143;"Mladá Vožice";2018-07-31;
920304508;39143;"Mladá Vožice";2018-07-31;
920301795;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920304892;39143;"Mladá Vožice";2018-07-31;
920305232;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920301943;39143;"Mladá Vožice";2018-07-31;
920304508;39143;"Mladá Vožice";2018-07-31;
920305131;39143;"Mladá Vožice";2018-07-31;
920305131;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920305232;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920305336;39143;"Mladá Vožice";2018-07-31;
920304568;39143;"Mladá Vožice";2018-07-31;
920301795;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920301590;39143;"Mladá Vožice";2018-07-31;
920305336;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920304508;39143;"Mladá Vožice";2018-07-31;
920305336;39143;"Mladá Vožice";2018-07-31;
920304568;39143;"Mladá Vožice";2018-07-31;
920305637;39143;"Mladá Vožice";2018-07-31;
920304508;39143;"Mladá Vožice";2018-07-31;
920302987;39143;"Mladá Vožice";2018-07-31;
920304508;39143;"Mladá Vožice";2018-07-31;
920301795;39143;"Mladá Vožice";2018-07-31;
920306288;39143;"Mladá Vožice";2018-07-31;
920304380;39443;"Mladé Bříště";2018-07-31;
920300821;54223;"Mladé Buky";2018-07-31;
920300821;54223;"Mladé Buky";2018-07-31;
920300821;54223;"Mladé Buky";2018-07-31;
920304381;74754;Mladecko;2018-07-31;
920301591;56935;"Mladějov na Moravě";2018-07-31;
920305847;50745;"Mladějov v Čechách";2018-07-31;
920304383;50745;"Mladějov v Čechách";2018-07-31;
920304384;56167;Mladkov;2018-07-31;
920304390;50758;Mlázovice;2018-07-31;
523739;05976;Mlynčeky;2010-01-01;
523798;05976;Mlynčeky;2010-01-01;
523909;05976;Mlynčeky;2010-01-01;
543357;05376;Mlynky;2010-01-01;
920300608;39492;Mnich;2018-07-31;
920304400;25164;Mnichovice;2018-07-31;
920304400;25164;Mnichovice;2018-07-31;
920301818;25164;Mnichovice;2018-07-31;
920305513;25164;Mnichovice;2018-07-31;
920303716;25164;Mnichovice;2018-07-31;
920306139;25164;Mnichovice;2018-07-31;
920303977;25164;Mnichovice;2018-07-31;
920301818;25164;Mnichovice;2018-07-31;
920304400;25164;Mnichovice;2018-07-31;
920305036;29501;"Mnichovo Hradiště";2018-07-31;
920300704;29501;"Mnichovo Hradiště";2018-07-31;
920305160;29501;"Mnichovo Hradiště";2018-07-31;
920306481;29501;"Mnichovo Hradiště";2018-07-31;
920300704;29501;"Mnichovo Hradiště";2018-07-31;
920300704;29501;"Mnichovo Hradiště";2018-07-31;
920306429;29501;"Mnichovo Hradiště";2018-07-31;
920302503;29501;"Mnichovo Hradiště";2018-07-31;
920302619;29501;"Mnichovo Hradiště";2018-07-31;
920300704;29501;"Mnichovo Hradiště";2018-07-31;
920302619;29501;"Mnichovo Hradiště";2018-07-31;
920303240;29501;"Mnichovo Hradiště";2018-07-31;
920305160;29501;"Mnichovo Hradiště";2018-07-31;
